dateStart,name,lat,lng
2009-04-23,059-25169,39.90338,-80.301743
2009-04-23,115-20099,41.882376,-75.894248
2009-04-24,059-24903,39.938531,-79.966804
2009-04-25,115-20091,41.733257,-75.886171
2009-04-27,005-30083,40.863203,-79.498519
2009-04-28,051-24190,39.925731,-79.858826
2009-04-28,117-20281,41.781425,-77.130154
2009-04-30,125-23156,40.116746,-80.228135
2009-05-05,015-20234,41.785088,-76.69538
2009-05-05,047-24255,41.291647,-78.617994
2009-05-05,129-27880,40.478791,-79.56502
2009-05-06,019-21566,40.758336,-79.830814
2009-05-07,111-20271,39.754734,-78.842188
2009-05-07,115-20147,41.749638,-75.874509
2009-05-08,015-20186,41.721902,-76.82528
2009-05-08,129-27857,40.372825,-79.328938
2009-05-11,015-20185,41.721861,-76.825355
2009-05-11,051-24206,40.006516,-79.805407
2009-05-11,115-20084,41.703516,-75.920033
2009-05-11,125-22990,40.240412,-80.464059
2009-05-12,015-20129,41.701725,-76.442658
2009-05-13,115-20077,41.702977,-75.907477
2009-05-14,059-25155,39.928029,-79.962313
2009-05-15,059-25056,39.985192,-80.117909
2009-05-15,125-23691,40.248634,-80.263163
2009-05-15,125-23692,40.248634,-80.263052
2009-05-15,125-23639,40.292467,-80.298386
2009-05-16,015-20133,41.684032,-76.356923
2009-05-17,115-20152,41.736599,-75.862887
2009-05-18,051-24200,39.953758,-79.685815
2009-05-18,051-24194,40.091499,-79.810824
2009-05-19,033-26743,41.173092,-78.443461
2009-05-20,129-27881,40.495646,-79.589029
2009-05-21,059-25139,39.864082,-80.027479
2009-05-24,015-20209,41.729588,-76.569416
2009-05-24,083-54204,41.682505,-78.623048
2009-05-26,115-20055,41.703372,-75.874872
2009-05-27,015-20240,41.745961,-76.786688
2009-05-27,035-21162,41.196709,-77.682991
2009-05-27,125-23711,40.021522,-80.032626
2009-05-28,015-20239,41.745905,-76.786633
2009-05-28,053-29019,41.550343,-79.164492
2009-05-28,125-23609,40.116663,-80.228135
2009-05-29,081-20132,41.243261,-76.571013
2009-05-29,115-20108,41.716858,-76.076505
2009-05-29,115-20162,41.726391,-75.893311
2009-05-29,115-20122,41.711822,-75.900863
2009-05-29,125-23390,40.23669,-80.411835
2009-05-30,005-30336,40.891728,-79.511572
2009-05-30,015-20258,41.795805,-76.584491
2009-05-30,115-20148,41.749513,-75.874432
2009-06-01,015-20238,41.745852,-76.786577
2009-06-01,015-20237,41.745797,-76.786522
2009-06-01,051-24195,39.904034,-79.820275
2009-06-01,111-20274,39.940766,-79.246437
2009-06-01,117-20272,41.776147,-77.145001
2009-06-01,117-20293,41.79178,-77.155424
2009-06-02,015-20267,41.718244,-76.855242
2009-06-02,015-20236,41.745741,-76.786117
2009-06-02,125-23308,40.244162,-80.341693
2009-06-02,125-23367,40.24444,-80.341638
2009-06-03,111-20272,39.93376,-79.001322
2009-06-04,015-20148,41.702438,-76.455175
2009-06-04,033-26803,40.792263,-78.620441
2009-06-04,047-24310,41.469299,-78.920025
2009-06-04,051-24152,39.99128,-79.801318
2009-06-04,051-24186,39.964591,-79.473874
2009-06-04,051-24208,39.76918,-79.807842
2009-06-04,115-20081,41.709341,-75.918519
2009-06-04,129-27882,40.491463,-79.568903
2009-06-05,117-20285,41.702019,-76.972566
2009-06-07,125-23696,40.244162,-80.341582
2009-06-08,059-25168,39.906546,-80.29986
2009-06-08,117-20286,41.70203,-76.972475
2009-06-09,115-20168,41.709513,-75.918611
2009-06-09,115-20121,41.711919,-75.900936
2009-06-09,117-20287,41.702041,-76.972386
2009-06-10,051-24124,39.976061,-79.996783
2009-06-10,115-20164,41.729919,-75.908627
2009-06-11,015-20283,41.742966,-76.621091
2009-06-11,051-24226,39.919551,-79.846378
2009-06-11,059-25197,39.944832,-80.265109
2009-06-11,115-20076,41.696655,-75.90718
2009-06-12,059-25209,39.834138,-80.024046
2009-06-12,059-25173,39.96097,-80.094492
2009-06-12,125-23705,40.244134,-80.341638
2009-06-13,115-20163,41.738691,-75.87905
2009-06-13,125-23695,40.244134,-80.341693
2009-06-15,015-20242,41.649436,-76.307575
2009-06-15,051-24209,39.799758,-79.891333
2009-06-15,051-24210,39.794013,-79.843523
2009-06-15,059-25172,39.89581,-80.286243
2009-06-16,015-20244,41.649433,-76.307519
2009-06-16,115-20097,41.733044,-75.951779
2009-06-16,115-20090,41.700988,-75.887046
2009-06-16,129-27879,40.497402,-79.569415
2009-06-17,015-20132,41.701747,-76.442658
2009-06-17,083-53686,41.674504,-78.506516
2009-06-17,115-20159,41.733033,-75.951716
2009-06-17,117-20282,41.776147,-77.145001
2009-06-18,015-20204,41.749047,-76.806691
2009-06-18,015-20206,41.749041,-76.806508
2009-06-18,033-26742,41.162176,-78.463295
2009-06-19,015-20205,41.749044,-76.8066
2009-06-19,051-24225,39.919551,-79.846351
2009-06-19,051-24231,40.082602,-79.83443
2009-06-20,015-20149,41.702433,-76.455222
2009-06-21,059-25203,39.944776,-80.264914
2009-06-21,115-20172,41.731083,-75.921355
2009-06-22,051-24158,39.937519,-79.469236
2009-06-23,129-27856,40.371575,-79.33216
2009-06-24,015-20254,41.750313,-76.8501
2009-06-25,051-24227,39.968688,-79.83418
2009-06-25,117-20313,41.701816,-76.972519
2009-06-25,117-20315,41.701841,-76.972338
2009-06-25,125-23357,40.260051,-80.337499
2009-06-25,125-23358,40.260023,-80.337527
2009-06-26,015-20123,41.716486,-76.13569
2009-06-26,117-20314,41.701827,-76.97243
2009-06-26,125-23730,40.230472,-80.277694
2009-06-26,129-27878,40.369242,-79.334855
2009-06-27,115-20137,41.717855,-76.09718
2009-06-27,125-23731,40.230583,-80.277666
2009-06-27,125-23734,40.230662,-80.277469
2009-06-28,015-20231,41.78505,-76.695372
2009-06-28,125-23732,40.230662,-80.277441
2009-06-28,125-23733,40.230717,-80.277469
2009-06-29,019-21597,40.764941,-79.743789
2009-06-29,083-54188,41.720398,-78.372937
2009-06-29,115-20102,41.719536,-76.062713
2009-06-30,059-25160,39.881727,-80.00377
2009-07-01,015-20264,41.795794,-76.584541
2009-07-01,059-25199,39.944748,-80.264803
2009-07-02,005-30364,40.822833,-79.3275
2009-07-02,053-29376,41.555552,-79.173236
2009-07-03,059-25144,39.898849,-80.27869
2009-07-03,117-20297,41.988423,-76.990792
2009-07-04,115-20136,41.717844,-76.097233
2009-07-05,117-20279,41.79178,-77.155424
2009-07-06,035-21166,41.192476,-77.596441
2009-07-06,059-25146,39.90921,-80.307429
2009-07-06,125-23775,40.031358,-80.068236
2009-07-07,117-20311,41.69045,-77.57498
2009-07-08,035-21168,41.192831,-77.591727
2009-07-08,115-20089,41.698391,-75.892771
2009-07-08,117-20296,41.963476,-77.000059
2009-07-09,081-20144,41.272219,-76.636655
2009-07-09,117-20273,41.789586,-77.204709
2009-07-09,117-20298,41.988359,-77.015176
2009-07-09,117-20301,41.966684,-77.038261
2009-07-09,125-23690,40.248634,-80.262996
2009-07-10,115-20183,41.733261,-75.886272
2009-07-10,115-20176,41.698472,-75.892688
2009-07-11,015-20377,41.750316,-76.850286
2009-07-11,015-20333,41.674008,-76.377961
2009-07-11,015-20120,41.674048,-76.378271
2009-07-12,015-20378,41.750322,-76.850466
2009-07-13,015-20379,41.750325,-76.85065
2009-07-13,051-24228,39.968694,-79.834222
2009-07-13,059-25211,39.896471,-80.069491
2009-07-13,105-21588,41.84683,-78.156321
2009-07-13,117-20306,41.60184,-76.894527
2009-07-15,051-24216,39.839385,-79.860907
2009-07-15,115-20151,41.713093,-75.590695
2009-07-15,115-20088,41.678128,-75.909347
2009-07-15,117-20280,41.789586,-77.204709
2009-07-15,125-23795,40.122694,-80.215944
2009-07-15,125-23797,40.122694,-80.215972
2009-07-16,117-20283,41.742845,-77.120148
2009-07-16,125-23697,40.28355,-80.227106
2009-07-16,125-23643,40.28355,-80.227162
2009-07-16,125-23637,40.283522,-80.227106
2009-07-16,125-23638,40.28355,-80.227051
2009-07-16,125-23759,40.283578,-80.227051
2009-07-17,015-20313,41.628123,-76.853965
2009-07-17,033-26819,41.161315,-78.465834
2009-07-17,111-20277,39.944968,-78.89462
2009-07-18,115-20182,41.710944,-76.08393
2009-07-19,059-25182,39.960831,-80.094603
2009-07-19,081-20140,41.268908,-77.29803
2009-07-19,115-20095,41.726313,-75.903102
2009-07-20,033-26744,41.161204,-78.465878
2009-07-20,115-20171,41.726375,-75.902975
2009-07-20,117-20309,41.690263,-77.575102
2009-07-20,125-23787,40.230527,-80.277694
2009-07-21,083-54295,41.637441,-78.369868
2009-07-21,125-23785,40.230694,-80.277666
2009-07-22,035-21263,41.192763,-77.591822
2009-07-22,047-24280,41.584278,-78.821283
2009-07-23,035-21161,41.19501,-77.687692
2009-07-23,115-20178,41.73376,-75.940617
2009-07-23,117-20299,41.968381,-77.026216
2009-07-24,117-20295,41.989248,-76.979561
2009-07-24,129-27883,40.499518,-79.543103
2009-07-24,129-27988,40.184986,-79.726474
2009-07-25,059-25223,39.913522,-80.001072
2009-07-26,015-20386,41.745633,-76.786355
2009-07-27,015-20394,41.74903,-76.806233
2009-07-27,053-29488,41.466442,-79.307499
2009-07-27,063-36304,40.629369,-79.10119
2009-07-27,081-20134,41.374615,-77.134472
2009-07-27,117-20319,41.699155,-77.548494
2009-07-27,129-27983,40.229833,-79.735083
2009-07-28,005-30328,40.831701,-79.688409
2009-07-28,015-20296,41.684208,-76.336308
2009-07-28,115-20160,41.734099,-75.869009
2009-07-29,015-20393,41.749033,-76.806325
2009-07-29,035-21156,41.369366,-77.559436
2009-07-29,083-54294,41.636626,-78.297579
2009-07-30,015-20389,41.762827,-76.802311
2009-07-30,015-20392,41.749038,-76.806416
2009-07-31,129-27991,40.278972,-79.759583
2009-08-03,117-20342,41.742858,-77.120109
2009-08-04,059-25208,39.896363,-80.069469
2009-08-04,117-20320,41.699163,-77.548402
2009-08-04,117-20277,41.788624,-77.018886
2009-08-04,117-20292,41.705322,-76.99161
2009-08-04,125-23794,40.122638,-80.216
2009-08-04,125-23735,40.248634,-80.262941
2009-08-05,005-30329,40.822293,-79.680445
2009-08-05,033-26680,41.170092,-78.449767
2009-08-05,033-26681,41.171648,-78.447156
2009-08-05,053-29489,41.411698,-79.45581
2009-08-05,117-20290,41.705375,-76.991441
2009-08-05,117-20291,41.705347,-76.991524
2009-08-05,125-23796,40.122722,-80.215916
2009-08-05,125-23779,40.034613,-80.051786
2009-08-06,033-26822,41.162279,-78.46317
2009-08-06,053-29381,41.459806,-79.300666
2009-08-06,059-25134,39.882974,-79.988772
2009-08-06,115-20120,41.733616,-75.940862
2009-08-06,129-27982,40.229833,-79.735027
2009-08-08,015-20360,41.726872,-76.70025
2009-08-08,033-26818,41.159176,-78.469326
2009-08-08,065-26755,41.172255,-78.976504
2009-08-09,051-24232,39.805694,-79.520972
2009-08-10,059-25227,39.913491,-80.001069
2009-08-10,059-25284,39.91915,-79.977466
2009-08-10,129-27886,40.504005,-79.577537
2009-08-11,129-27866,40.277302,-79.646568
2009-08-13,015-20385,41.674025,-76.378011
2009-08-13,051-24258,39.848455,-79.878569
2009-08-14,015-20303,41.639486,-76.395269
2009-08-14,047-24281,41.386478,-79.010737
2009-08-14,115-20092,41.712816,-75.946637
2009-08-14,115-20170,41.712797,-75.946713
2009-08-14,129-27865,40.290521,-79.636817
2009-08-17,059-25233,39.904999,-80.144577
2009-08-17,115-20105,41.719497,-76.062694
2009-08-17,125-23829,40.122666,-80.216027
2009-08-19,059-25226,39.774008,-79.996727
2009-08-20,117-20324,41.931454,-76.992954
2009-08-20,125-23822,40.248638,-80.263166
2009-08-21,019-21634,40.753552,-79.783326
2009-08-21,059-25148,39.992379,-80.287292
2009-08-21,117-20307,41.805399,-76.953934
2009-08-23,059-25206,39.896404,-80.069477
2009-08-23,117-20268,41.78531,-76.987285
2009-08-24,027-21530,41.074719,-77.801096
2009-08-24,051-24259,39.848441,-79.878608
2009-08-24,125-23786,40.230583,-80.277694
2009-08-25,051-24189,40.084771,-79.811882
2009-08-25,115-20068,41.710831,-76.084264
2009-08-25,115-20201,41.738838,-75.885566
2009-08-26,117-20341,41.710458,-76.985736
2009-08-27,005-30201,40.705877,-79.409258
2009-08-27,015-20124,41.71645,-76.135665
2009-08-27,115-20181,41.717127,-75.943761
2009-08-27,117-20337,41.740897,-77.152649
2009-08-27,117-20325,41.947023,-76.977267
2009-08-28,051-24218,39.856133,-79.53675
2009-08-28,115-20118,41.717111,-75.943854
2009-08-28,117-20340,41.710447,-76.985827
2009-08-31,105-21589,41.591901,-77.968032
2009-09-01,129-27943,40.37975,-79.471777
2009-09-02,023-20124,41.416609,-78.27139
2009-09-02,117-20346,41.705083,-77.530627
2009-09-02,117-20278,41.800094,-76.968209
2009-09-02,117-20339,41.710436,-76.985916
2009-09-02,125-23804,40.266833,-80.354777
2009-09-03,019-21641,40.680872,-79.756681
2009-09-03,019-21635,40.754036,-79.789611
2009-09-03,115-20210,41.682786,-75.799177
2009-09-03,125-23803,40.266777,-80.354777
2009-09-04,051-24244,40.017271,-79.659719
2009-09-04,117-20338,41.710427,-76.986008
2009-09-04,129-27877,40.371222,-79.339583
2009-09-05,059-25293,39.733305,-80.33275
2009-09-05,115-20119,41.728613,-75.942776
2009-09-05,115-20179,41.728772,-75.942517
2009-09-08,015-20330,41.684166,-76.336305
2009-09-09,005-30389,40.863034,-79.538218
2009-09-09,019-21631,40.676014,-79.746347
2009-09-10,015-20406,41.683183,-76.322275
2009-09-10,033-26843,41.159037,-78.469351
2009-09-10,063-36534,40.604627,-78.960689
2009-09-10,063-36612,40.660143,-78.9639
2009-09-10,105-21590,41.591943,-77.968124
2009-09-11,033-26845,41.165981,-78.444822
2009-09-11,063-36434,40.510643,-79.186638
2009-09-11,117-20289,41.69803,-76.965211
2009-09-12,117-20347,41.705341,-77.531663
2009-09-12,117-20288,41.698044,-76.965122
2009-09-13,117-20317,41.698058,-76.965033
2009-09-14,059-25277,39.869102,-80.012712
2009-09-14,059-25278,39.869124,-80.012756
2009-09-14,117-20316,41.698069,-76.964601
2009-09-15,033-26835,41.162359,-78.463009
2009-09-16,059-25280,39.869171,-80.012845
2009-09-16,115-20211,41.877745,-75.887917
2009-09-17,115-20169,41.861885,-76.018836
2009-09-17,117-20308,41.805399,-76.953934
2009-09-17,125-23823,40.099358,-80.179577
2009-09-18,005-30410,40.875959,-79.513247
2009-09-18,033-26828,40.850322,-78.659938
2009-09-19,115-20207,41.725375,-75.909355
2009-09-19,115-20177,41.725274,-75.908914
2009-09-20,015-20332,41.683144,-76.322255
2009-09-20,115-20180,41.682786,-75.799105
2009-09-21,117-20364,41.711102,-77.547034
2009-09-21,125-23828,40.12275,-80.215916
2009-09-22,019-21617,40.86239,-79.772898
2009-09-22,081-20148,41.343832,-77.258746
2009-09-22,081-20180,41.272247,-76.636591
2009-09-22,115-20191,41.842621,-76.053501
2009-09-22,115-20156,41.782652,-76.117637
2009-09-22,129-28040,40.370527,-79.343666
2009-09-22,129-27942,40.384555,-79.500805
2009-09-23,023-20127,41.455678,-78.268257
2009-09-23,051-24097,39.984863,-79.690961
2009-09-24,027-21517,41.134336,-77.886634
2009-09-24,081-20175,41.247306,-76.649366
2009-09-24,117-20327,41.936204,-77.01941
2009-09-24,129-27964,40.3845,-79.500805
2009-09-25,007-20293,40.774888,-80.18475
2009-09-25,051-24261,39.848469,-79.87853
2009-09-25,051-24212,39.838366,-79.880994
2009-09-25,059-25244,39.830058,-80.0078
2009-09-25,117-20385,41.847563,-76.924083
2009-09-25,125-23763,40.241277,-80.365388
2009-09-25,129-28008,40.215916,-79.709333
2009-09-26,015-20306,41.639452,-76.395305
2009-09-26,035-21155,41.369227,-77.559436
2009-09-27,051-24153,39.991028,-79.807074
2009-09-27,051-24267,39.748775,-79.844684
2009-09-27,069-20239,41.595469,-75.572581
2009-09-27,125-23764,40.241222,-80.365388
2009-09-27,129-28012,40.217083,-79.703361
2009-09-28,005-30392,40.877626,-79.521142
2009-09-28,031-25295,40.999652,-79.447814
2009-09-28,033-26834,41.039111,-78.06325
2009-09-28,059-25305,39.893166,-80.286186
2009-09-28,117-20335,41.744972,-77.153691
2009-09-28,117-20304,41.987962,-77.051578
2009-09-28,125-23824,40.091527,-80.228111
2009-09-28,125-23765,40.241166,-80.365388
2009-09-29,015-20314,41.646025,-76.322794
2009-09-29,021-21140,40.291769,-78.779031
2009-09-29,047-24364,41.217206,-78.684613
2009-09-29,111-20279,40.131382,-78.761976
2009-09-30,129-27855,40.380825,-79.328327
2009-10-01,059-25167,39.90648,-80.299796
2009-10-01,117-20378,41.672613,-76.969927
2009-10-02,115-20216,41.682786,-75.799033
2009-10-02,117-20330,41.991173,-76.956377
2009-10-03,059-25268,39.841302,-80.086161
2009-10-05,005-30393,40.859501,-79.554621
2009-10-05,015-20409,41.749958,-76.142152
2009-10-05,033-26844,41.156981,-78.461517
2009-10-05,033-26829,41.162592,-78.453289
2009-10-05,051-24252,40.070821,-79.627837
2009-10-05,059-25314,39.897811,-80.029116
2009-10-05,117-20362,41.711118,-77.547123
2009-10-06,033-26823,41.162717,-78.45322
2009-10-06,115-20213,41.770316,-76.103931
2009-10-07,015-20375,41.642643,-76.374068
2009-10-07,031-25297,41.285883,-79.487889
2009-10-07,051-24233,39.964377,-79.823855
2009-10-07,059-25271,39.830091,-80.007761
2009-10-07,115-20157,41.770369,-76.103953
2009-10-07,117-20379,41.672622,-76.969836
2009-10-08,117-20383,41.850616,-76.918672
2009-10-09,051-24238,39.940234,-79.835525
2009-10-09,051-24235,39.9644,-79.823886
2009-10-09,117-20394,41.771328,-77.155829
2009-10-09,117-20380,41.672627,-76.969747
2009-10-09,129-28031,40.509079,-79.546703
2009-10-10,051-24239,39.935323,-79.841856
2009-10-10,117-20331,41.957462,-76.936888
2009-10-11,005-30326,40.833954,-79.683859
2009-10-12,059-25161,39.868524,-79.99295
2009-10-12,117-20375,41.672913,-76.969647
2009-10-13,105-21606,41.672927,-77.605578
2009-10-14,117-20384,41.843666,-76.958727
2009-10-15,015-20411,41.642622,-76.373991
2009-10-15,015-20439,41.762119,-76.809083
2009-10-15,027-21550,41.106225,-77.772556
2009-10-16,015-20438,41.762144,-76.808997
2009-10-16,015-20326,41.766691,-76.698233
2009-10-16,059-25245,39.732613,-79.957786
2009-10-17,005-30327,40.838068,-79.681725
2009-10-17,015-20436,41.762072,-76.808758
2009-10-17,015-20437,41.762047,-76.808841
2009-10-17,059-25279,39.869149,-80.012801
2009-10-17,117-20376,41.672905,-76.969738
2009-10-18,015-20454,41.721819,-76.825427
2009-10-18,035-21178,41.232998,-77.757699
2009-10-19,015-20455,41.721777,-76.8255
2009-10-19,059-25185,39.823391,-79.974086
2009-10-19,117-20377,41.6729,-76.96983
2009-10-20,015-20430,41.861894,-76.847447
2009-10-20,015-20456,41.721738,-76.825575
2009-10-20,059-25272,39.830044,-80.007819
2009-10-20,117-20390,41.930567,-76.94451
2009-10-21,015-20429,41.861911,-76.847538
2009-10-21,015-20325,41.766722,-76.698311
2009-10-21,051-24247,39.769094,-79.89023
2009-10-21,059-25304,39.955804,-80.26822
2009-10-21,105-21607,41.673388,-77.606237
2009-10-21,131-20015,41.572586,-76.031811
2009-10-22,005-30331,40.829421,-79.673911
2009-10-22,033-26851,41.043611,-78.077138
2009-10-22,059-25255,39.955804,-80.268275
2009-10-22,059-25198,39.944804,-80.265025
2009-10-22,115-20149,41.73973,-75.900197
2009-10-22,117-20382,41.744973,-77.153782
2009-10-22,117-20368,41.733812,-77.399627
2009-10-23,015-20428,41.861925,-76.847627
2009-10-23,059-25248,39.732627,-79.957747
2009-10-23,081-20146,41.381418,-77.527652
2009-10-23,115-20209,41.733522,-76.083183
2009-10-23,117-20366,41.67631,-77.346045
2009-10-23,129-27989,40.179272,-79.722682
2009-10-24,059-25309,39.893075,-80.286186
2009-10-25,117-20333,41.7463,-77.201251
2009-10-26,015-20427,41.861941,-76.847716
2009-10-26,051-24234,39.964352,-79.823825
2009-10-26,059-25330,39.909038,-79.948647
2009-10-26,081-20173,41.22147,-76.629721
2009-10-27,015-20352,41.634455,-76.404925
2009-10-27,015-20461,41.861597,-76.847758
2009-10-27,015-20446,41.641619,-76.38348
2009-10-27,015-20261,41.766694,-76.711063
2009-10-27,117-20388,41.826249,-76.984057
2009-10-27,125-23676,40.274217,-80.2163
2009-10-27,125-23810,40.274138,-80.216555
2009-10-27,125-23693,40.328133,-80.295886
2009-10-27,125-23780,40.328083,-80.295944
2009-10-27,125-23781,40.328083,-80.296055
2009-10-27,125-23782,40.328083,-80.296
2009-10-27,129-28097,40.503985,-79.560725
2009-10-28,015-20444,41.634402,-76.415313
2009-10-28,015-20462,41.86158,-76.847669
2009-10-28,021-21142,40.403318,-78.874884
2009-10-28,125-23811,40.274361,-80.2165
2009-10-28,125-23831,40.274388,-80.2165
2009-10-28,125-23809,40.274277,-80.216527
2009-10-29,081-20182,41.347188,-77.377366
2009-10-29,105-21615,41.685346,-77.603403
2009-10-29,125-23859,40.261055,-80.390972
2009-10-30,015-20463,41.861563,-76.84758
2009-10-30,015-20315,41.645986,-76.322794
2009-10-30,059-25225,39.775044,-80.000483
2009-10-30,059-25270,39.830075,-80.00778
2009-10-30,115-20186,41.742144,-76.103072
2009-10-30,117-20432,41.736975,-77.151952
2009-10-31,015-20290,41.794027,-76.571472
2009-10-31,081-20205,41.272272,-76.63653
2009-10-31,117-20391,41.952356,-76.954072
2009-11-01,059-25313,39.869079,-80.012667
2009-11-01,059-25347,39.869196,-80.01289
2009-11-01,115-20150,41.741908,-75.91038
